year,month,date,time,energy
2023,4,4,21:30:00,1796.875
2023,4,4,21:45:00,2171.875
2023,4,4,22:00:00,2335.9375
2023,4,4,22:15:00,2296.875
2023,4,4,22:30:00,2250.0
2023,4,4,22:45:00,2570.3125
2023,4,4,23:00:00,2179.6875
2023,4,4,23:15:00,2070.3125
2023,4,4,23:30:00,2031.25
2023,4,4,23:45:00,1992.1875
2023,4,5,00:00:00,2031.25
2023,4,5,00:15:00,2015.625
2023,4,5,00:30:00,2085.9375
2023,4,5,00:45:00,1976.5625
2023,4,5,01:00:00,2023.4375
2023,4,5,01:15:00,3046.875
2023,4,5,01:30:00,3632.8125
2023,4,5,01:45:00,3367.1875
2023,4,5,02:00:00,1726.5625
2023,4,5,02:15:00,1679.6875
2023,4,5,02:30:00,1695.3125
2023,4,5,02:45:00,1718.75
2023,4,5,03:00:00,1664.0625
2023,4,5,03:15:00,1765.625
2023,4,5,03:30:00,1710.9375
2023,4,5,03:45:00,1679.6875
2023,4,5,04:00:00,1726.5625
2023,4,5,04:15:00,1601.5625
2023,4,5,04:30:00,1664.0625
2023,4,5,04:45:00,1664.0625
2023,4,5,05:00:00,1664.0625
2023,4,5,05:15:00,1593.75
2023,4,5,05:30:00,1593.75
2023,4,5,05:45:00,2023.4375
2023,4,5,06:00:00,1687.5
2023,4,5,06:15:00,1640.625
2023,4,5,06:30:00,1812.5
2023,4,5,06:45:00,3257.8125
2023,4,5,07:00:00,3007.8125
2023,4,5,07:15:00,3390.625
2023,4,5,07:30:00,3093.75
2023,4,5,07:45:00,3453.125
2023,4,5,08:00:00,3242.1875
2023,4,5,08:15:00,3726.5625
2023,4,5,08:30:00,4679.6875
2023,4,5,08:45:00,5375.0
2023,4,5,09:00:00,5398.4375
2023,4,5,09:15:00,6382.8125
2023,4,5,09:30:00,7351.5625
2023,4,5,09:45:00,6671.875
2023,4,5,10:00:00,5914.0625
2023,4,5,10:15:00,6492.1875
2023,4,5,10:30:00,6078.125
2023,4,5,10:45:00,6296.875
2023,4,5,11:00:00,5476.5625
2023,4,5,11:15:00,5828.125
2023,4,5,11:30:00,6726.5625
2023,4,5,11:45:00,7640.625
2023,4,5,12:00:00,7429.6875
2023,4,5,12:15:00,7710.9375
2023,4,5,12:30:00,8515.625
2023,4,5,12:45:00,9460.9375
2023,4,5,13:00:00,10570.3125
2023,4,5,13:15:00,11882.8125
2023,4,5,13:30:00,12648.4375
2023,4,5,13:45:00,12703.125
2023,4,5,14:00:00,14210.9375
2023,4,5,14:15:00,13992.1875
2023,4,5,14:30:00,13664.0625
2023,4,5,14:45:00,12429.6875
2023,4,5,15:00:00,12132.8125
2023,4,5,15:15:00,11054.6875
2023,4,5,15:30:00,9531.25
2023,4,5,15:45:00,9312.5
2023,4,5,16:00:00,10054.6875
2023,4,5,16:15:00,9578.125
2023,4,5,16:30:00,8195.3125
2023,4,5,16:45:00,7429.6875
2023,4,5,17:00:00,7257.8125
2023,4,5,17:15:00,6210.9375
2023,4,5,17:30:00,6218.75
2023,4,5,17:45:00,5648.4375
2023,4,5,18:00:00,5007.8125
2023,4,5,18:15:00,3468.75
2023,4,5,18:30:00,3734.375
2023,4,5,18:45:00,4796.875
2023,4,5,19:00:00,4210.9375
2023,4,5,19:15:00,2382.8125
2023,4,5,19:30:00,1789.0625
2023,4,5,19:45:00,1765.625
2023,4,5,20:00:00,1757.8125
2023,4,5,20:15:00,1781.25
2023,4,5,20:30:00,1937.5
2023,4,5,20:45:00,2195.3125
2023,4,5,21:00:00,2281.25
2023,4,5,21:15:00,2500.0
2023,4,5,21:30:00,2593.75
2023,4,5,21:45:00,2554.6875
2023,4,5,22:00:00,2476.5625
2023,4,5,22:15:00,2328.125
2023,4,5,22:30:00,2273.4375
2023,4,5,22:45:00,2039.0625
2023,4,5,23:00:00,2531.25
2023,4,5,23:15:00,2210.9375
2023,4,5,23:30:00,2000.0
2023,4,5,23:45:00,2015.625
2023,4,6,00:00:00,0.0
2023,4,6,00:15:00,1945.3125
2023,4,6,00:30:00,1937.5
2023,4,6,00:45:00,1960.9375
2023,4,6,01:00:00,1984.375
2023,4,6,01:15:00,2039.0625
2023,4,6,01:30:00,3593.75
2023,4,6,01:45:00,3656.25
2023,4,6,02:00:00,2601.5625
2023,4,6,02:15:00,1992.1875
2023,4,6,02:30:00,2000.0
2023,4,6,02:45:00,1945.3125
2023,4,6,03:00:00,1937.5
2023,4,6,03:15:00,1960.9375
2023,4,6,03:30:00,1992.1875
2023,4,6,03:45:00,1914.0625
2023,4,6,04:00:00,1953.125
2023,4,6,04:15:00,1820.3125
2023,4,6,04:30:00,1921.875
2023,4,6,04:45:00,1906.25
2023,4,6,05:00:00,1882.8125
2023,4,6,05:15:00,1890.625
2023,4,6,05:30:00,1937.5
2023,4,6,05:45:00,2468.75
2023,4,6,06:00:00,3421.875
2023,4,6,06:15:00,3335.9375
2023,4,6,06:30:00,1414.0625
2023,4,6,06:45:00,1398.4375
2023,4,6,07:00:00,1375.0
2023,4,6,07:15:00,1257.8125
2023,4,6,07:30:00,1187.5
2023,4,6,07:45:00,835.9375
2023,4,6,08:00:00,562.5
2023,4,6,08:15:00,4.638671875
2023,4,6,08:30:00,-154.052734375
2023,4,6,08:45:00,-315.185546875
2023,4,6,09:00:00,-275.634765625
2023,4,6,09:15:00,-665.1611328125
2023,4,6,09:30:00,-1039.306640625
2023,4,6,09:45:00,-1092.4072265625
2023,4,6,10:00:00,-1293.701171875
2023,4,6,10:15:00,-586.181640625
2023,4,6,10:30:00,-15.0146484375
2023,4,6,10:45:00,-259.3994140625
2023,4,6,11:00:00,-127.9296875
2023,4,6,11:15:00,-257.4462890625
2023,4,6,11:30:00,718.8720703125
2023,4,6,11:45:00,-223.388671875
2023,4,6,12:00:00,390.625
2023,4,6,12:15:00,914.0625
2023,4,6,12:30:00,1648.4375
2023,4,6,12:45:00,2812.5
2023,4,6,13:00:00,2718.75
2023,4,6,13:15:00,1390.625
2023,4,6,13:30:00,1429.6875
2023,4,6,13:45:00,679.6875
2023,4,6,14:00:00,843.75
2023,4,6,14:15:00,851.5625
2023,4,6,14:30:00,1437.5
2023,4,6,14:45:00,1335.9375
2023,4,6,15:00:00,1570.3125
2023,4,6,15:15:00,2601.5625
2023,4,6,15:30:00,2453.125
2023,4,6,15:45:00,2070.3125
2023,4,6,16:00:00,2796.875
2023,4,6,16:15:00,3296.875
2023,4,6,16:30:00,3242.1875
2023,4,6,16:45:00,3398.4375
2023,4,6,17:00:00,3851.5625
2023,4,6,17:15:00,4507.8125
2023,4,6,17:30:00,5359.375
2023,4,6,17:45:00,3890.625
2023,4,6,18:00:00,3968.75
2023,4,6,18:15:00,3562.5
2023,4,6,18:30:00,3312.5
2023,4,6,18:45:00,3718.75
2023,4,6,19:00:00,3664.0625
2023,4,6,19:15:00,3656.25
2023,4,6,19:30:00,3640.625
2023,4,6,19:45:00,3546.875
2023,4,6,20:00:00,3062.5
2023,4,6,20:15:00,2875.0
2023,4,6,20:30:00,2484.375
2023,4,6,20:45:00,2367.1875
2023,4,6,21:00:00,2375.0
2023,4,6,21:15:00,2726.5625
2023,4,6,21:30:00,2695.3125
2023,4,6,21:45:00,2882.8125
2023,4,6,22:00:00,3250.0
2023,4,6,22:15:00,2945.3125
2023,4,6,22:30:00,3054.6875
2023,4,6,22:45:00,2789.0625
2023,4,6,23:00:00,2382.8125
2023,4,6,23:15:00,2109.375
2023,4,6,23:30:00,1796.875
2023,4,6,23:45:00,3343.75
2023,4,7,00:00:00,3468.75
2023,4,7,00:15:00,3085.9375
2023,4,7,00:30:00,2093.75
2023,4,7,00:45:00,2054.6875
2023,4,7,01:00:00,2054.6875
2023,4,7,01:15:00,2062.5
2023,4,7,01:30:00,2140.625
2023,4,7,01:45:00,1960.9375
2023,4,7,02:00:00,2078.125
2023,4,7,02:15:00,1984.375
2023,4,7,02:30:00,2007.8125
2023,4,7,02:45:00,2101.5625
2023,4,7,03:00:00,2140.625
2023,4,7,03:15:00,2031.25
2023,4,7,03:30:00,1984.375
2023,4,7,03:45:00,1953.125
2023,4,7,04:00:00,1937.5
2023,4,7,04:15:00,2195.3125
2023,4,7,04:30:00,1710.9375
2023,4,7,04:45:00,1679.6875
2023,4,7,05:00:00,1617.1875
2023,4,7,05:15:00,1648.4375
2023,4,7,05:30:00,1601.5625
2023,4,7,05:45:00,1593.75
2023,4,7,06:00:00,1625.0
2023,4,7,06:15:00,1593.75
2023,4,7,06:30:00,2750.0
2023,4,7,06:45:00,4601.5625
2023,4,7,07:00:00,6398.4375
2023,4,7,07:15:00,4546.875
2023,4,7,07:30:00,5421.875
2023,4,7,07:45:00,5820.3125
2023,4,7,08:00:00,6421.875
2023,4,7,08:15:00,6117.1875
2023,4,7,08:30:00,6085.9375
2023,4,7,08:45:00,7742.1875
2023,4,7,09:00:00,8625.0
2023,4,7,09:15:00,9742.1875
2023,4,7,09:30:00,9632.8125
2023,4,7,09:45:00,11632.8125
2023,4,7,10:00:00,11445.3125
2023,4,7,10:15:00,11539.0625
2023,4,7,10:30:00,11898.4375
2023,4,7,10:45:00,12000.0
2023,4,7,11:00:00,11078.125
2023,4,7,11:15:00,12562.5
2023,4,7,11:30:00,13250.0
2023,4,7,11:45:00,13109.375
2023,4,7,12:00:00,11445.3125
2023,4,7,12:15:00,11929.6875
2023,4,7,12:30:00,13625.0
2023,4,7,12:45:00,14125.0
2023,4,7,13:00:00,15960.9375
2023,4,7,13:15:00,16937.5
2023,4,7,13:30:00,16718.75
2023,4,7,13:45:00,16695.3125
2023,4,7,14:00:00,18187.5
2023,4,7,14:15:00,16601.5625
2023,4,7,14:30:00,16046.875
2023,4,7,14:45:00,13718.75
2023,4,7,15:00:00,13593.75
2023,4,7,15:15:00,15539.0625
2023,4,7,15:30:00,16484.375
2023,4,7,15:45:00,13937.5
2023,4,7,16:00:00,13585.9375
2023,4,7,16:15:00,12609.375
2023,4,7,16:30:00,11945.3125
2023,4,7,16:45:00,11820.3125
2023,4,7,17:00:00,11289.0625
2023,4,7,17:15:00,12210.9375
2023,4,7,17:30:00,12054.6875
2023,4,7,17:45:00,11500.0
2023,4,7,18:00:00,8617.1875
2023,4,7,18:15:00,7796.875
2023,4,7,18:30:00,7648.4375
2023,4,7,18:45:00,6531.25
2023,4,7,19:00:00,5882.8125
2023,4,7,19:15:00,5695.3125
2023,4,7,19:30:00,5359.375
2023,4,7,19:45:00,5289.0625
2023,4,7,20:00:00,4906.25
2023,4,7,20:15:00,2703.125
2023,4,7,20:30:00,2578.125
2023,4,7,20:45:00,2625.0
2023,4,7,21:00:00,3859.375
2023,4,7,21:15:00,3906.25
2023,4,7,21:30:00,2625.0
2023,4,7,21:45:00,2398.4375
2023,4,7,22:00:00,2382.8125
2023,4,7,22:15:00,2226.5625
2023,4,7,22:30:00,2171.875
2023,4,7,22:45:00,2304.6875
2023,4,7,23:00:00,2195.3125
2023,4,7,23:15:00,2164.0625
2023,4,7,23:30:00,2187.5
2023,4,7,23:45:00,2164.0625
2023,4,8,00:00:00,2109.375
2023,4,8,00:15:00,2109.375
2023,4,8,00:30:00,2187.5
2023,4,8,00:45:00,2062.5
2023,4,8,01:00:00,2515.625
2023,4,8,01:15:00,2382.8125
2023,4,8,01:30:00,1828.125
2023,4,8,01:45:00,1796.875
2023,4,8,02:00:00,1843.75
2023,4,8,02:15:00,1789.0625
2023,4,8,02:30:00,1781.25
2023,4,8,02:45:00,1820.3125
2023,4,8,03:00:00,1828.125
2023,4,8,03:15:00,1765.625
2023,4,8,03:30:00,3312.5
2023,4,8,03:45:00,3492.1875
2023,4,8,04:00:00,2632.8125
2023,4,8,04:15:00,1804.6875
2023,4,8,04:30:00,1726.5625
2023,4,8,04:45:00,1703.125
2023,4,8,05:00:00,1757.8125
2023,4,8,05:15:00,1773.4375
2023,4,8,05:30:00,1679.6875
2023,4,8,05:45:00,1679.6875
2023,4,8,06:00:00,1718.75
2023,4,8,06:15:00,1679.6875
2023,4,8,06:30:00,1601.5625
2023,4,8,06:45:00,1523.4375
2023,4,8,07:00:00,1460.9375
2023,4,8,07:15:00,1203.125
2023,4,8,07:30:00,1164.0625
2023,4,8,07:45:00,710.9375
2023,4,8,08:00:00,1359.375
2023,4,8,08:15:00,429.6875
2023,4,8,08:30:00,358.2763671875
2023,4,8,08:45:00,208.8623046875
2023,4,8,09:00:00,-53.7109375
2023,4,8,09:15:00,-299.31640625
2023,4,8,09:30:00,-184.326171875
2023,4,8,09:45:00,510.009765625
2023,4,8,10:00:00,344.23828125
2023,4,8,10:15:00,1695.3125
2023,4,8,10:30:00,1570.3125
2023,4,8,10:45:00,229.8583984375
2023,4,8,11:00:00,-486.2060546875
2023,4,8,11:15:00,-365.478515625
2023,4,8,11:30:00,-14.404296875
2023,4,8,11:45:00,200.927734375
2023,4,8,12:00:00,209.228515625
2023,4,8,12:15:00,56.396484375
2023,4,8,12:30:00,750.0
2023,4,8,12:45:00,460.693359375
2023,4,8,13:00:00,60.1806640625
2023,4,8,13:15:00,276.123046875
2023,4,8,13:30:00,248.53515625
2023,4,8,13:45:00,675.537109375
2023,4,8,14:00:00,65.673828125
2023,4,8,14:15:00,-120.1171875
2023,4,8,14:30:00,1738.6474609375
2023,4,8,14:45:00,1250.0
2023,4,8,15:00:00,1429.6875
2023,4,8,15:15:00,1812.5
2023,4,8,15:30:00,3023.4375
2023,4,8,15:45:00,3468.75
2023,4,8,16:00:00,3679.6875
2023,4,8,16:15:00,3804.6875
2023,4,8,16:30:00,3789.0625
2023,4,8,16:45:00,4539.0625
2023,4,8,17:00:00,5359.375
2023,4,8,17:15:00,5406.25
2023,4,8,17:30:00,3687.5
2023,4,8,17:45:00,3484.375
2023,4,8,18:00:00,3609.375
2023,4,8,18:15:00,3015.625
2023,4,8,18:30:00,2398.4375
2023,4,8,18:45:00,2156.25
2023,4,8,19:00:00,1843.75
2023,4,8,19:15:00,1750.0
2023,4,8,19:30:00,1921.875
2023,4,8,19:45:00,1898.4375
2023,4,8,20:00:00,1773.4375
2023,4,8,20:15:00,1867.1875
2023,4,8,20:30:00,1890.625
2023,4,8,20:45:00,1898.4375
2023,4,8,21:00:00,1937.5
2023,4,8,21:15:00,4257.8125
2023,4,8,21:30:00,4398.4375
2023,4,8,21:45:00,3156.25
2023,4,8,22:00:00,2343.75
2023,4,8,22:15:00,2406.25
2023,4,8,22:30:00,2257.8125
2023,4,8,22:45:00,2101.5625
2023,4,8,23:00:00,2195.3125
2023,4,8,23:15:00,2250.0
2023,4,8,23:30:00,2250.0
2023,4,8,23:45:00,2210.9375
2023,4,9,00:00:00,2156.25
2023,4,9,00:15:00,2140.625
2023,4,9,00:30:00,2265.625
2023,4,9,00:45:00,2101.5625
2023,4,9,01:00:00,2046.875
2023,4,9,01:15:00,2140.625
2023,4,9,01:30:00,2179.6875
2023,4,9,01:45:00,2828.125
2023,4,9,02:00:00,2171.875
2023,4,9,02:15:00,2101.5625
2023,4,9,02:30:00,2070.3125
2023,4,9,02:45:00,2210.9375
2023,4,9,03:00:00,2054.6875
2023,4,9,03:15:00,2046.875
2023,4,9,03:30:00,2015.625
2023,4,9,03:45:00,1984.375
2023,4,9,04:00:00,2609.375
2023,4,9,04:15:00,2132.8125
2023,4,9,04:30:00,1992.1875
2023,4,9,04:45:00,2117.1875
2023,4,9,05:00:00,2070.3125
2023,4,9,05:15:00,1953.125
2023,4,9,05:30:00,1960.9375
2023,4,9,05:45:00,1882.8125
2023,4,9,06:00:00,1968.75
2023,4,9,06:15:00,2093.75
2023,4,9,06:30:00,3554.6875
2023,4,9,06:45:00,3492.1875
2023,4,9,07:00:00,2093.75
2023,4,9,07:15:00,1273.4375
2023,4,9,07:30:00,1390.625
2023,4,9,07:45:00,1218.75
2023,4,9,08:00:00,945.3125
2023,4,9,08:15:00,757.8125
2023,4,9,08:30:00,507.8125
2023,4,9,08:45:00,213.5009765625
2023,4,9,09:00:00,547.119140625
2023,4,9,09:15:00,102.4169921875
2023,4,9,09:30:00,-442.5048828125
2023,4,9,09:45:00,-673.583984375
2023,4,9,10:00:00,-610.9619140625
2023,4,9,10:15:00,-775.5126953125
2023,4,9,10:30:00,-793.8232421875
2023,4,9,10:45:00,-181.396484375
2023,4,9,11:00:00,890.625
2023,4,9,11:15:00,378.7841796875
2023,4,9,11:30:00,-613.8916015625
2023,4,9,11:45:00,-626.5869140625
2023,4,9,12:00:00,-230.1025390625
2023,4,9,12:15:00,-395.1416015625
2023,4,9,12:30:00,-261.23046875
2023,4,9,12:45:00,-270.8740234375
2023,4,9,13:00:00,-237.1826171875
2023,4,9,13:15:00,30.029296875
2023,4,9,13:30:00,-374.3896484375
2023,4,9,13:45:00,313.3544921875
2023,4,9,14:00:00,-47.4853515625
2023,4,9,14:15:00,148.3154296875
2023,4,9,14:30:00,742.1875
2023,4,9,14:45:00,882.8125
2023,4,9,15:00:00,605.3466796875
2023,4,9,15:15:00,976.07421875
2023,4,9,15:30:00,1414.0625
2023,4,9,15:45:00,1289.0625
2023,4,9,16:00:00,2250.0
2023,4,9,16:15:00,1898.4375
2023,4,9,16:30:00,2046.875
2023,4,9,16:45:00,2093.75
2023,4,9,17:00:00,2164.0625
2023,4,9,17:15:00,2273.4375
2023,4,9,17:30:00,2523.4375
2023,4,9,17:45:00,2156.25
2023,4,9,18:00:00,3351.5625
2023,4,9,18:15:00,3320.3125
2023,4,9,18:30:00,2054.6875
2023,4,9,18:45:00,1664.0625
2023,4,9,19:00:00,1695.3125
2023,4,9,19:15:00,1664.0625
2023,4,9,19:30:00,1703.125
2023,4,9,19:45:00,1703.125
2023,4,9,20:00:00,1671.875
2023,4,9,20:15:00,1648.4375
2023,4,9,20:30:00,1703.125
2023,4,9,20:45:00,2070.3125
2023,4,9,21:00:00,2507.8125
2023,4,9,21:15:00,2953.125
2023,4,9,21:30:00,2968.75
2023,4,9,21:45:00,3078.125
2023,4,9,22:00:00,2726.5625
2023,4,9,22:15:00,3023.4375
2023,4,9,22:30:00,2203.125
2023,4,9,22:45:00,2140.625
2023,4,9,23:00:00,2148.4375
2023,4,9,23:15:00,1968.75
2023,4,9,23:30:00,1984.375
2023,4,9,23:45:00,1914.0625
2023,4,10,00:00:00,1687.5
2023,4,10,00:15:00,1687.5
2023,4,10,00:30:00,2117.1875
2023,4,10,00:45:00,3890.625
2023,4,10,01:00:00,3789.0625
2023,4,10,01:15:00,2500.0
2023,4,10,01:30:00,2023.4375
2023,4,10,01:45:00,2093.75
2023,4,10,02:00:00,2101.5625
2023,4,10,02:15:00,1882.8125
2023,4,10,02:30:00,1929.6875
2023,4,10,02:45:00,1679.6875
2023,4,10,03:00:00,1562.5
2023,4,10,03:15:00,1539.0625
2023,4,10,03:30:00,1640.625
2023,4,10,03:45:00,1601.5625
2023,4,10,04:00:00,1562.5
2023,4,10,04:15:00,1625.0
2023,4,10,04:30:00,1578.125
2023,4,10,04:45:00,1585.9375
2023,4,10,05:00:00,2085.9375
2023,4,10,05:15:00,1625.0
2023,4,10,05:30:00,1578.125
2023,4,10,05:45:00,1539.0625
2023,4,10,06:00:00,1546.875
2023,4,10,06:15:00,2656.25
2023,4,10,06:30:00,4054.6875
2023,4,10,06:45:00,3890.625
2023,4,10,07:00:00,5429.6875
2023,4,10,07:15:00,5250.0
2023,4,10,07:30:00,4203.125
2023,4,10,07:45:00,3312.5
2023,4,10,08:00:00,3945.3125
2023,4,10,08:15:00,3343.75
2023,4,10,08:30:00,3882.8125
2023,4,10,08:45:00,5554.6875
2023,4,10,09:00:00,7140.625
2023,4,10,09:15:00,7890.625
2023,4,10,09:30:00,8625.0
2023,4,10,09:45:00,9742.1875
2023,4,10,10:00:00,9679.6875
2023,4,10,10:15:00,9132.8125
2023,4,10,10:30:00,8992.1875
2023,4,10,10:45:00,8328.125
2023,4,10,11:00:00,8367.1875
2023,4,10,11:15:00,11789.0625
2023,4,10,11:30:00,14039.0625
2023,4,10,11:45:00,13429.6875
2023,4,10,12:00:00,12656.25
2023,4,10,12:15:00,11609.375
2023,4,10,12:30:00,10609.375
2023,4,10,12:45:00,11585.9375
2023,4,10,13:00:00,14351.5625
2023,4,10,13:15:00,18257.8125
2023,4,10,13:30:00,18054.6875
2023,4,10,13:45:00,17250.0
2023,4,10,14:00:00,17304.6875
2023,4,10,14:15:00,17414.0625
2023,4,10,14:30:00,18281.25
2023,4,10,14:45:00,17046.875
2023,4,10,15:00:00,14632.8125
2023,4,10,15:15:00,14750.0
2023,4,10,15:30:00,14039.0625
2023,4,10,15:45:00,14070.3125
2023,4,10,16:00:00,14421.875
2023,4,10,16:15:00,13414.0625
2023,4,10,16:30:00,11718.75
2023,4,10,16:45:00,11710.9375
2023,4,10,17:00:00,10984.375
2023,4,10,17:15:00,10726.5625
2023,4,10,17:30:00,8031.25
2023,4,10,17:45:00,6539.0625
2023,4,10,18:00:00,6468.75
2023,4,10,18:15:00,6242.1875
2023,4,10,18:30:00,5734.375
2023,4,10,18:45:00,5039.0625
2023,4,10,19:00:00,4492.1875
2023,4,10,19:15:00,3921.875
2023,4,10,19:30:00,3484.375
2023,4,10,19:45:00,3484.375
2023,4,10,20:00:00,3398.4375
2023,4,10,20:15:00,2625.0
2023,4,10,20:30:00,2054.6875
2023,4,10,20:45:00,2007.8125
2023,4,10,21:00:00,3289.0625
2023,4,10,21:15:00,3757.8125
2023,4,10,21:30:00,3343.75
2023,4,10,21:45:00,2312.5
2023,4,10,22:00:00,2156.25
2023,4,10,22:15:00,2054.6875
2023,4,10,22:30:00,2109.375
2023,4,10,22:45:00,2140.625
2023,4,10,23:00:00,2054.6875
2023,4,10,23:15:00,2015.625
2023,4,10,23:30:00,1953.125
2023,4,10,23:45:00,2078.125
2023,4,11,00:00:00,2179.6875
2023,4,11,00:15:00,1992.1875
2023,4,11,00:30:00,2015.625
2023,4,11,00:45:00,1960.9375
2023,4,11,01:00:00,2117.1875
2023,4,11,01:15:00,2609.375
2023,4,11,01:30:00,2195.3125
2023,4,11,01:45:00,2007.8125
2023,4,11,02:00:00,1750.0
2023,4,11,02:15:00,1718.75
2023,4,11,02:30:00,1671.875
2023,4,11,02:45:00,1648.4375
2023,4,11,03:00:00,1609.375
2023,4,11,03:15:00,2406.25
2023,4,11,03:30:00,3289.0625
2023,4,11,03:45:00,3296.875
2023,4,11,04:00:00,1648.4375
2023,4,11,04:15:00,1679.6875
2023,4,11,04:30:00,1640.625
2023,4,11,04:45:00,1640.625
2023,4,11,05:00:00,1664.0625
2023,4,11,05:15:00,1601.5625
2023,4,11,05:30:00,1632.8125
2023,4,11,05:45:00,1578.125
2023,4,11,06:00:00,1640.625
2023,4,11,06:15:00,1585.9375
2023,4,11,06:30:00,1718.75
2023,4,11,06:45:00,3875.0
2023,4,11,07:00:00,4390.625
2023,4,11,07:15:00,3828.125
2023,4,11,07:30:00,3812.5
2023,4,11,07:45:00,4218.75
2023,4,11,08:00:00,3867.1875
2023,4,11,08:15:00,3539.0625
2023,4,11,08:30:00,4500.0
2023,4,11,08:45:00,7179.6875
2023,4,11,09:00:00,6835.9375
2023,4,11,09:15:00,6023.4375
2023,4,11,09:30:00,5687.5
2023,4,11,09:45:00,6257.8125
2023,4,11,10:00:00,5585.9375
2023,4,11,10:15:00,5718.75
2023,4,11,10:30:00,6078.125
2023,4,11,10:45:00,6945.3125
2023,4,11,11:00:00,7398.4375
2023,4,11,11:15:00,8609.375
2023,4,11,11:30:00,9062.5
2023,4,11,11:45:00,10859.375
2023,4,11,12:00:00,9640.625
2023,4,11,12:15:00,10234.375
2023,4,11,12:30:00,9164.0625
2023,4,11,12:45:00,10085.9375
2023,4,11,13:00:00,11304.6875
2023,4,11,13:15:00,12812.5
2023,4,11,13:30:00,13132.8125
2023,4,11,13:45:00,13976.5625
2023,4,11,14:00:00,13210.9375
2023,4,11,14:15:00,12703.125
2023,4,11,14:30:00,12414.0625
2023,4,11,14:45:00,12710.9375
2023,4,11,15:00:00,11664.0625
2023,4,11,15:15:00,9953.125
2023,4,11,15:30:00,9796.875
2023,4,11,15:45:00,8625.0
2023,4,11,16:00:00,8773.4375
2023,4,11,16:15:00,8046.875
2023,4,11,16:30:00,7671.875
2023,4,11,16:45:00,7078.125
2023,4,11,17:00:00,6859.375
2023,4,11,17:15:00,6781.25
2023,4,11,17:30:00,6960.9375
2023,4,11,17:45:00,8812.5
2023,4,11,18:00:00,8445.3125
2023,4,11,18:15:00,6765.625
2023,4,11,18:30:00,5640.625
2023,4,11,18:45:00,4828.125
2023,4,11,19:00:00,4054.6875
2023,4,11,19:15:00,3742.1875
2023,4,11,19:30:00,3890.625
2023,4,11,19:45:00,3820.3125
2023,4,11,20:00:00,3726.5625
2023,4,11,20:15:00,3835.9375
2023,4,11,20:30:00,3406.25
2023,4,11,20:45:00,3359.375
2023,4,11,21:00:00,3132.8125
2023,4,11,21:15:00,2906.25
2023,4,11,21:30:00,2937.5
2023,4,11,21:45:00,2453.125
2023,4,11,22:00:00,2359.375
2023,4,11,22:15:00,2281.25
2023,4,11,22:30:00,2359.375
2023,4,11,22:45:00,2226.5625
2023,4,11,23:00:00,2398.4375
2023,4,11,23:15:00,2210.9375
2023,4,11,23:30:00,2531.25
2023,4,11,23:45:00,3898.4375
2023,4,12,00:00:00,3921.875
2023,4,12,00:15:00,2906.25
2023,4,12,00:30:00,2296.875
2023,4,12,00:45:00,2343.75
2023,4,12,01:00:00,2273.4375
2023,4,12,01:15:00,2265.625
2023,4,12,01:30:00,2281.25
2023,4,12,01:45:00,2281.25
2023,4,12,02:00:00,2304.6875
2023,4,12,02:15:00,2179.6875
2023,4,12,02:30:00,2140.625
2023,4,12,02:45:00,2007.8125
2023,4,12,03:00:00,2039.0625
2023,4,12,03:15:00,2007.8125
2023,4,12,03:30:00,2507.8125
2023,4,12,03:45:00,2062.5
2023,4,12,04:00:00,1945.3125
2023,4,12,04:15:00,1929.6875
2023,4,12,04:30:00,1882.8125
2023,4,12,04:45:00,1945.3125
2023,4,12,05:00:00,1906.25
2023,4,12,05:15:00,1976.5625
2023,4,12,05:30:00,1945.3125
2023,4,12,05:45:00,3562.5
2023,4,12,06:00:00,3695.3125
2023,4,12,06:15:00,2773.4375
2023,4,12,06:30:00,1945.3125
2023,4,12,06:45:00,1687.5
2023,4,12,07:00:00,1593.75
2023,4,12,07:15:00,1726.5625
2023,4,12,07:30:00,3421.875
2023,4,12,07:45:00,3773.4375
2023,4,12,08:00:00,4156.25
2023,4,12,08:15:00,4390.625
2023,4,12,08:30:00,4593.75
2023,4,12,08:45:00,4898.4375
2023,4,12,09:00:00,5000.0
2023,4,12,09:15:00,4546.875
2023,4,12,09:30:00,5015.625
2023,4,12,09:45:00,5257.8125
2023,4,12,10:00:00,5250.0
2023,4,12,10:15:00,7468.75
2023,4,12,10:30:00,7257.8125
2023,4,12,10:45:00,6046.875
2023,4,12,11:00:00,5195.3125
2023,4,12,11:15:00,5218.75
2023,4,12,11:30:00,4953.125
2023,4,12,11:45:00,5914.0625
2023,4,12,12:00:00,5828.125
2023,4,12,12:15:00,7625.0
2023,4,12,12:30:00,7359.375
2023,4,12,12:45:00,10414.0625
2023,4,12,13:00:00,10570.3125
2023,4,12,13:15:00,11492.1875
2023,4,12,13:30:00,11617.1875
2023,4,12,13:45:00,10812.5
2023,4,12,14:00:00,12593.75
2023,4,12,14:15:00,12671.875
2023,4,12,14:30:00,13257.8125
2023,4,12,14:45:00,13226.5625
2023,4,12,15:00:00,14992.1875
2023,4,12,15:15:00,15234.375
2023,4,12,15:30:00,14601.5625
2023,4,12,15:45:00,11843.75
2023,4,12,16:00:00,11742.1875
2023,4,12,16:15:00,11281.25
2023,4,12,16:30:00,10429.6875
2023,4,12,16:45:00,10304.6875
2023,4,12,17:00:00,10000.0
