year,month,date,time,energy
2022,1,3,01:45:00,0.0
2022,1,3,02:00:00,0.0
2022,1,3,02:15:00,0.0
2022,1,3,02:30:00,0.0
2022,1,3,02:45:00,0.0
2022,1,3,03:00:00,0.0
2022,1,3,03:15:00,0.0
2022,1,3,03:30:00,0.0
2022,1,3,03:45:00,0.0
2022,1,3,04:00:00,0.0
2022,1,3,04:15:00,0.0
2022,1,3,04:30:00,0.0
2022,1,3,04:45:00,0.0
2022,1,3,05:00:00,0.0
2022,1,3,05:15:00,0.0
2022,1,3,05:30:00,0.0
2022,1,3,05:45:00,0.0
2022,1,3,06:00:00,0.0
2022,1,3,06:15:00,0.0
2022,1,3,06:30:00,0.0
2022,1,3,06:45:00,0.0
2022,1,3,07:00:00,0.0
2022,1,3,07:15:00,0.0
2022,1,3,07:30:00,0.0
2022,1,3,07:45:00,0.0
2022,1,3,08:00:00,0.0
2022,1,3,08:15:00,0.0
2022,1,3,08:30:00,0.0
2022,1,3,08:45:00,0.0
2022,1,3,09:00:00,0.0
2022,1,3,09:15:00,0.0
2022,1,3,09:30:00,0.0
2022,1,3,09:45:00,0.0
2022,1,3,10:00:00,0.0
2022,1,3,10:15:00,0.0
2022,1,3,10:30:00,0.0
2022,1,3,10:45:00,0.0
2022,1,3,11:00:00,0.0
2022,1,3,11:15:00,0.0
2022,1,3,11:30:00,0.0
2022,1,3,11:45:00,0.0
2022,1,3,12:00:00,0.0
2022,1,3,12:15:00,0.0
2022,1,3,12:30:00,0.0
2022,1,3,12:45:00,0.0
2022,1,3,13:00:00,0.0
2022,1,3,13:15:00,0.0
2022,1,3,13:30:00,0.0
2022,1,3,13:45:00,0.0
2022,1,3,14:00:00,0.0
2022,1,3,14:15:00,0.0
2022,1,3,14:30:00,0.0
2022,1,3,14:45:00,0.0
2022,1,3,15:00:00,0.0
2022,1,3,15:15:00,0.0
2022,1,3,15:30:00,0.0
2022,1,3,15:45:00,0.0
2022,1,3,16:00:00,0.0
2022,1,3,16:15:00,0.0
2022,1,3,16:30:00,0.0
2022,1,3,16:45:00,0.0
2022,1,3,17:00:00,0.0
2022,1,3,17:15:00,0.0
2022,1,3,17:30:00,0.0
2022,1,3,17:45:00,0.0
2022,1,3,18:00:00,0.0
2022,1,3,18:15:00,0.0
2022,1,3,18:30:00,0.0
2022,1,3,18:45:00,0.0
2022,1,3,19:00:00,0.0
2022,1,3,19:15:00,0.0
2022,1,3,19:30:00,0.0
2022,1,3,19:45:00,0.0
2022,1,3,20:00:00,0.0
2022,1,3,20:15:00,0.0
2022,1,3,20:30:00,0.0
2022,1,3,20:45:00,0.0
2022,1,3,21:00:00,0.0
2022,1,3,21:15:00,0.0
2022,1,3,21:30:00,0.0
2022,1,3,21:45:00,0.0
2022,1,3,22:00:00,0.0
2022,1,3,22:15:00,0.0
2022,1,3,22:30:00,0.0
2022,1,3,22:45:00,0.0
2022,1,3,23:00:00,0.0
2022,1,3,23:15:00,0.0
2022,1,3,23:30:00,0.0
2022,1,3,23:45:00,0.0
2022,1,4,00:00:00,0.0
2022,1,4,00:15:00,0.0
2022,1,4,00:30:00,0.0
2022,1,4,00:45:00,0.0
2022,1,4,01:00:00,0.0
2022,1,4,01:15:00,0.0
2022,1,4,01:30:00,0.0
2022,1,4,01:45:00,0.0
2022,1,4,02:00:00,0.0
2022,1,4,02:15:00,0.0
2022,1,4,02:30:00,0.0
2022,1,4,02:45:00,0.0
2022,1,4,03:00:00,0.0
2022,1,4,03:15:00,0.0
2022,1,4,03:30:00,0.0
2022,1,4,03:45:00,0.0
2022,1,4,04:00:00,0.0
2022,1,4,04:15:00,0.0
2022,1,4,04:30:00,0.0
2022,1,4,04:45:00,0.0
2022,1,4,05:00:00,0.0
2022,1,4,05:15:00,0.0
2022,1,4,05:30:00,0.0
2022,1,4,05:45:00,0.0
2022,1,4,06:00:00,0.0
2022,1,4,06:15:00,0.0
2022,1,4,06:30:00,0.0
2022,1,4,06:45:00,0.0
2022,1,4,07:00:00,0.0
2022,1,4,07:15:00,0.0
2022,1,4,07:30:00,0.0
2022,1,4,07:45:00,0.0
2022,1,4,08:00:00,0.0
2022,1,4,08:15:00,0.0
2022,1,4,08:30:00,0.0
2022,1,4,08:45:00,0.0
2022,1,4,09:00:00,0.0
2022,1,4,09:15:00,0.0
2022,1,4,09:30:00,0.0
2022,1,4,09:45:00,0.0
2022,1,4,10:00:00,0.0
2022,1,4,10:15:00,0.0
2022,1,4,10:30:00,0.0
2022,1,4,10:45:00,0.0
2022,1,4,11:00:00,0.0
2022,1,4,11:15:00,0.0
2022,1,4,11:30:00,0.0
2022,1,4,11:45:00,0.0
2022,1,4,12:00:00,0.0
2022,1,4,12:15:00,0.0
2022,1,4,12:30:00,0.0
2022,1,4,12:45:00,0.0
2022,1,4,13:00:00,0.0
2022,1,4,13:15:00,0.0
2022,1,4,13:30:00,0.0
2022,1,4,13:45:00,0.0
2022,1,4,14:00:00,0.0
2022,1,4,14:15:00,0.0
2022,1,4,14:30:00,0.0
2022,1,4,14:45:00,0.0
2022,1,4,15:00:00,0.0
2022,1,4,15:15:00,0.0
2022,1,4,15:30:00,0.0
2022,1,4,15:45:00,0.0
2022,1,4,16:00:00,0.0
2022,1,4,16:15:00,0.0
2022,1,4,16:30:00,0.0
2022,1,4,16:45:00,0.0
2022,1,4,17:00:00,0.0
2022,1,4,17:15:00,0.0
2022,1,4,17:30:00,0.0
2022,1,4,17:45:00,0.0
2022,1,4,18:00:00,0.0
2022,1,4,18:15:00,0.0
2022,1,4,18:30:00,0.0
2022,1,4,18:45:00,0.0
2022,1,4,19:00:00,0.0
2022,1,4,19:15:00,0.0
2022,1,4,19:30:00,0.0
2022,1,4,19:45:00,0.0
2022,1,4,20:00:00,0.0
2022,1,4,20:15:00,0.0
2022,1,4,20:30:00,0.0
2022,1,4,20:45:00,0.0
2022,1,4,21:00:00,0.0
2022,1,4,21:15:00,0.0
2022,1,4,21:30:00,0.0
2022,1,4,21:45:00,0.0
2022,1,4,22:00:00,0.0
2022,1,4,22:15:00,0.0
2022,1,4,22:30:00,0.0
2022,1,4,22:45:00,0.0
2022,1,4,23:00:00,0.0
2022,1,4,23:15:00,0.0
2022,1,4,23:30:00,0.0
2022,1,4,23:45:00,0.0
2022,1,5,00:00:00,0.0
2022,1,5,00:15:00,0.0
2022,1,5,00:30:00,0.0
2022,1,5,00:45:00,0.0
2022,1,5,01:00:00,0.0
2022,1,5,01:15:00,0.0
2022,1,5,01:30:00,0.0
2022,1,5,01:45:00,0.0
2022,1,5,02:00:00,0.0
2022,1,5,02:15:00,0.0
2022,1,5,02:30:00,0.0
2022,1,5,02:45:00,0.0
2022,1,5,03:00:00,0.0
2022,1,5,03:15:00,0.0
2022,1,5,03:30:00,0.0
2022,1,5,03:45:00,0.0
2022,1,5,04:00:00,0.0
2022,1,5,04:15:00,0.0
2022,1,5,04:30:00,0.0
2022,1,5,04:45:00,0.0
2022,1,5,05:00:00,0.0
2022,1,5,05:15:00,0.0
2022,1,5,05:30:00,0.0
2022,1,5,05:45:00,0.0
2022,1,5,06:00:00,0.0
2022,1,5,06:15:00,0.0
2022,1,5,06:30:00,0.0
2022,1,5,06:45:00,0.0
2022,1,5,07:00:00,0.0
2022,1,5,07:15:00,0.0
2022,1,5,07:30:00,0.0
2022,1,5,07:45:00,0.0
2022,1,5,08:00:00,0.0
2022,1,5,08:15:00,0.0
2022,1,5,08:30:00,0.0
2022,1,5,08:45:00,0.0
2022,1,5,09:00:00,0.0
2022,1,5,09:15:00,0.0
2022,1,5,09:30:00,0.0
2022,1,5,09:45:00,0.0
2022,1,5,10:00:00,0.0
2022,1,5,10:15:00,0.0
2022,1,5,10:30:00,0.0
2022,1,5,10:45:00,0.0
2022,1,5,11:00:00,0.0
2022,1,5,11:15:00,0.0
2022,1,5,11:30:00,0.0
2022,1,5,11:45:00,0.0
2022,1,5,12:00:00,0.0
2022,1,5,12:15:00,0.0
2022,1,5,12:30:00,0.0
2022,1,5,12:45:00,0.0
2022,1,5,13:00:00,0.0
2022,1,5,13:15:00,0.0
2022,1,5,13:30:00,0.0
2022,1,5,13:45:00,0.0
2022,1,5,14:00:00,0.0
2022,1,5,14:15:00,0.0
2022,1,5,14:30:00,0.0
2022,1,5,14:45:00,0.0
2022,1,5,15:00:00,0.0
2022,1,5,15:15:00,0.0
2022,1,5,15:30:00,0.0
2022,1,5,15:45:00,0.0
2022,1,5,16:00:00,0.0
2022,1,5,16:15:00,0.0
2022,1,5,16:30:00,0.0
2022,1,5,16:45:00,0.0
2022,1,5,17:00:00,0.0
2022,1,5,17:15:00,0.0
2022,1,5,17:30:00,0.0
2022,1,5,17:45:00,0.0
2022,1,5,18:00:00,0.0
2022,1,5,18:15:00,0.0
2022,1,5,18:30:00,0.0
2022,1,5,18:45:00,0.0
2022,1,5,19:00:00,0.0
2022,1,5,19:15:00,0.0
2022,1,5,19:30:00,0.0
2022,1,5,19:45:00,0.0
2022,1,5,20:00:00,0.0
2022,1,5,20:15:00,0.0
2022,1,5,20:30:00,0.0
2022,1,5,20:45:00,0.0
2022,1,5,21:00:00,0.0
2022,1,5,21:15:00,0.0
2022,1,5,21:30:00,0.0
2022,1,5,21:45:00,0.0
2022,1,5,22:00:00,0.0
2022,1,5,22:15:00,0.0
2022,1,5,22:30:00,0.0
2022,1,5,22:45:00,0.0
2022,1,5,23:00:00,0.0
2022,1,5,23:15:00,0.0
2022,1,5,23:30:00,0.0
2022,1,5,23:45:00,0.0
2022,1,6,00:00:00,0.0
2022,1,6,00:15:00,0.0
2022,1,6,00:30:00,0.0
2022,1,6,00:45:00,0.0
2022,1,6,01:00:00,0.0
2022,1,6,01:15:00,0.0
2022,1,6,01:30:00,0.0
2022,1,6,01:45:00,0.0
2022,1,6,02:00:00,0.0
2022,1,6,02:15:00,0.0
2022,1,6,02:30:00,0.0
2022,1,6,02:45:00,0.0
2022,1,6,03:00:00,0.0
2022,1,6,03:15:00,0.0
2022,1,6,03:30:00,0.0
2022,1,6,03:45:00,0.0
2022,1,6,04:00:00,0.0
2022,1,6,04:15:00,0.0
2022,1,6,04:30:00,0.0
2022,1,6,04:45:00,0.0
2022,1,6,05:00:00,0.0
2022,1,6,05:15:00,0.0
2022,1,6,05:30:00,0.0
2022,1,6,05:45:00,0.0
2022,1,6,06:00:00,0.0
2022,1,6,06:15:00,0.0
2022,1,6,06:30:00,0.0
2022,1,6,06:45:00,0.0
2022,1,6,07:00:00,0.0
2022,1,6,07:15:00,0.0
2022,1,6,07:30:00,0.0
2022,1,6,07:45:00,0.0
2022,1,6,08:00:00,0.0
2022,1,6,08:15:00,0.0
2022,1,6,08:30:00,0.0
2022,1,6,08:45:00,0.0
2022,1,6,09:00:00,0.0
2022,1,6,09:15:00,0.0
2022,1,6,09:30:00,0.0
2022,1,6,09:45:00,0.0
2022,1,6,10:00:00,0.0
2022,1,6,10:15:00,0.0
2022,1,6,10:30:00,0.0
2022,1,6,10:45:00,0.0
2022,1,6,11:00:00,0.0
2022,1,6,11:15:00,0.0
2022,1,6,11:30:00,0.0
2022,1,6,11:45:00,0.0
2022,1,6,12:00:00,0.0
2022,1,6,12:15:00,0.0
2022,1,6,12:30:00,0.0
2022,1,6,12:45:00,0.0
2022,1,6,13:00:00,0.0
2022,1,6,13:15:00,0.0
2022,1,6,13:30:00,0.0
2022,1,6,13:45:00,0.0
2022,1,6,14:00:00,0.0
2022,1,6,14:15:00,0.0
2022,1,6,14:30:00,0.0
2022,1,6,14:45:00,0.0
2022,1,6,15:00:00,0.0
2022,1,6,15:15:00,0.0
2022,1,6,15:30:00,0.0
2022,1,6,15:45:00,0.0
2022,1,6,16:00:00,0.0
2022,1,6,16:15:00,0.0
2022,1,6,16:30:00,0.0
2022,1,6,16:45:00,0.0
2022,1,6,17:00:00,0.0
2022,1,6,17:15:00,0.0
2022,1,6,17:30:00,0.0
2022,1,6,17:45:00,0.0
2022,1,6,18:00:00,0.0
2022,1,6,18:15:00,0.0
2022,1,6,18:30:00,0.0
2022,1,6,18:45:00,0.0
2022,1,6,19:00:00,0.0
2022,1,6,19:15:00,0.0
2022,1,6,19:30:00,0.0
2022,1,6,19:45:00,0.0
2022,1,6,20:00:00,0.0
2022,1,6,20:15:00,0.0
2022,1,6,20:30:00,0.0
2022,1,6,20:45:00,0.0
2022,1,6,21:00:00,0.0
2022,1,6,21:15:00,0.0
2022,1,6,21:30:00,0.0
2022,1,6,21:45:00,0.0
2022,1,6,22:00:00,0.0
2022,1,6,22:15:00,0.0
2022,1,6,22:30:00,0.0
2022,1,6,22:45:00,0.0
2022,1,6,23:00:00,0.0
2022,1,6,23:15:00,0.0
2022,1,6,23:30:00,0.0
2022,1,6,23:45:00,0.0
2022,1,7,00:00:00,0.0
2022,1,7,00:15:00,0.0
2022,1,7,00:30:00,0.0
2022,1,7,00:45:00,0.0
2022,1,7,01:00:00,0.0
2022,1,7,01:15:00,0.0
2022,1,7,01:30:00,0.0
2022,1,7,01:45:00,0.0
2022,1,7,02:00:00,0.0
2022,1,7,02:15:00,0.0
2022,1,7,02:30:00,0.0
2022,1,7,02:45:00,0.0
2022,1,7,03:00:00,0.0
2022,1,7,03:15:00,0.0
2022,1,7,03:30:00,0.0
2022,1,7,03:45:00,0.0
2022,1,7,04:00:00,0.0
2022,1,7,04:15:00,0.0
2022,1,7,04:30:00,0.0
2022,1,7,04:45:00,0.0
2022,1,7,05:00:00,0.0
2022,1,7,05:15:00,0.0
2022,1,7,05:30:00,0.0
2022,1,7,05:45:00,0.0
2022,1,7,06:00:00,0.0
2022,1,7,06:15:00,0.0
2022,1,7,06:30:00,0.0
2022,1,7,06:45:00,0.0
2022,1,7,07:00:00,0.0
2022,1,7,07:15:00,0.0
2022,1,7,07:30:00,0.0
2022,1,7,07:45:00,0.0
2022,1,7,08:00:00,0.0
2022,1,7,08:15:00,0.0
2022,1,7,08:30:00,0.0
2022,1,7,08:45:00,0.0
2022,1,7,09:00:00,0.0
2022,1,7,09:15:00,0.0
2022,1,7,09:30:00,0.0
2022,1,7,09:45:00,0.0
2022,1,7,10:00:00,0.0
2022,1,7,10:15:00,0.0
2022,1,7,10:30:00,0.0
2022,1,7,10:45:00,0.0
2022,1,7,11:00:00,0.0
2022,1,7,11:15:00,0.0
2022,1,7,11:30:00,0.0
2022,1,7,11:45:00,0.0
2022,1,7,12:00:00,0.0
2022,1,7,12:15:00,0.0
2022,1,7,12:30:00,0.0
2022,1,7,12:45:00,0.0
2022,1,7,13:00:00,0.0
2022,1,7,13:15:00,0.0
2022,1,7,13:30:00,0.0
2022,1,7,13:45:00,0.0
2022,1,7,14:00:00,0.0
2022,1,7,14:15:00,0.0
2022,1,7,14:30:00,0.0
2022,1,7,14:45:00,0.0
2022,1,7,15:00:00,0.0
2022,1,7,15:15:00,0.0
2022,1,7,15:30:00,0.0
2022,1,7,15:45:00,0.0
2022,1,7,16:00:00,0.0
2022,1,7,16:15:00,0.0
2022,1,7,16:30:00,0.0
2022,1,7,16:45:00,0.0
2022,1,7,17:00:00,0.0
2022,1,7,17:15:00,0.0
2022,1,7,17:30:00,0.0
2022,1,7,17:45:00,0.0
2022,1,7,18:00:00,0.0
2022,1,7,18:15:00,0.0
2022,1,7,18:30:00,0.0
2022,1,7,18:45:00,0.0
2022,1,7,19:00:00,0.0
2022,1,7,19:15:00,0.0
2022,1,7,19:30:00,0.0
2022,1,7,19:45:00,0.0
2022,1,7,20:00:00,0.0
2022,1,7,20:15:00,0.0
2022,1,7,20:30:00,0.0
2022,1,7,20:45:00,0.0
2022,1,7,21:00:00,0.0
2022,1,7,21:15:00,0.0
2022,1,7,21:30:00,0.0
2022,1,7,21:45:00,0.0
2022,1,7,22:00:00,0.0
2022,1,7,22:15:00,0.0
2022,1,7,22:30:00,0.0
2022,1,7,22:45:00,0.0
2022,1,7,23:00:00,0.0
2022,1,7,23:15:00,0.0
2022,1,7,23:30:00,0.0
2022,1,7,23:45:00,0.0
2022,1,8,00:00:00,0.0
2022,1,8,00:15:00,0.0
2022,1,8,00:30:00,0.0
2022,1,8,00:45:00,0.0
2022,1,8,01:00:00,0.0
2022,1,8,01:15:00,0.0
2022,1,8,01:30:00,0.0
2022,1,8,01:45:00,0.0
2022,1,8,02:00:00,0.0
2022,1,8,02:15:00,0.0
2022,1,8,02:30:00,0.0
2022,1,8,02:45:00,0.0
2022,1,8,03:00:00,0.0
2022,1,8,03:15:00,0.0
2022,1,8,03:30:00,0.0
2022,1,8,03:45:00,0.0
2022,1,8,04:00:00,0.0
2022,1,8,04:15:00,0.0
2022,1,8,04:30:00,0.0
2022,1,8,04:45:00,0.0
2022,1,8,05:00:00,0.0
2022,1,8,05:15:00,0.0
2022,1,8,05:30:00,0.0
2022,1,8,05:45:00,0.0
2022,1,8,06:00:00,0.0
2022,1,8,06:15:00,0.0
2022,1,8,06:30:00,0.0
2022,1,8,06:45:00,0.0
2022,1,8,07:00:00,0.0
2022,1,8,07:15:00,0.0
2022,1,8,07:30:00,0.0
2022,1,8,07:45:00,0.0
2022,1,8,08:00:00,0.0
2022,1,8,08:15:00,0.0
2022,1,8,08:30:00,0.0
2022,1,8,08:45:00,0.0
2022,1,8,09:00:00,0.0
2022,1,8,09:15:00,0.0
2022,1,8,09:30:00,0.0
2022,1,8,09:45:00,0.0
2022,1,8,10:00:00,0.0
2022,1,8,10:15:00,0.0
2022,1,8,10:30:00,0.0
2022,1,8,10:45:00,0.0
2022,1,8,11:00:00,0.0
2022,1,8,11:15:00,0.0
2022,1,8,11:30:00,0.0
2022,1,8,11:45:00,0.0
2022,1,8,12:00:00,0.0
2022,1,8,12:15:00,0.0
2022,1,8,12:30:00,0.0
2022,1,8,12:45:00,0.0
2022,1,8,13:00:00,0.0
2022,1,8,13:15:00,0.0
2022,1,8,13:30:00,0.0
2022,1,8,13:45:00,0.0
2022,1,8,14:00:00,0.0
2022,1,8,14:15:00,0.0
2022,1,8,14:30:00,0.0
2022,1,8,14:45:00,0.0
2022,1,8,15:00:00,0.0
2022,1,8,15:15:00,0.0
2022,1,8,15:30:00,0.0
2022,1,8,15:45:00,0.0
2022,1,8,16:00:00,0.0
2022,1,8,16:15:00,0.0
2022,1,8,16:30:00,0.0
2022,1,8,16:45:00,0.0
2022,1,8,17:00:00,0.0
2022,1,8,17:15:00,0.0
2022,1,8,17:30:00,0.0
2022,1,8,17:45:00,0.0
2022,1,8,18:00:00,0.0
2022,1,8,18:15:00,0.0
2022,1,8,18:30:00,0.0
2022,1,8,18:45:00,0.0
2022,1,8,19:00:00,0.0
2022,1,8,19:15:00,0.0
2022,1,8,19:30:00,0.0
2022,1,8,19:45:00,0.0
2022,1,8,20:00:00,0.0
2022,1,8,20:15:00,0.0
2022,1,8,20:30:00,0.0
2022,1,8,20:45:00,0.0
2022,1,8,21:00:00,0.0
2022,1,8,21:15:00,0.0
2022,1,8,21:30:00,0.0
2022,1,8,21:45:00,0.0
2022,1,8,22:00:00,0.0
2022,1,8,22:15:00,0.0
2022,1,8,22:30:00,0.0
2022,1,8,22:45:00,0.0
2022,1,8,23:00:00,0.0
2022,1,8,23:15:00,0.0
2022,1,8,23:30:00,0.0
2022,1,8,23:45:00,0.0
2022,1,9,00:00:00,0.0
2022,1,9,00:15:00,0.0
2022,1,9,00:30:00,0.0
2022,1,9,00:45:00,0.0
2022,1,9,01:00:00,0.0
2022,1,9,01:15:00,0.0
2022,1,9,01:30:00,0.0
2022,1,9,01:45:00,0.0
2022,1,9,02:00:00,0.0
2022,1,9,02:15:00,0.0
2022,1,9,02:30:00,0.0
2022,1,9,02:45:00,0.0
2022,1,9,03:00:00,0.0
2022,1,9,03:15:00,0.0
2022,1,9,03:30:00,0.0
2022,1,9,03:45:00,0.0
2022,1,9,04:00:00,0.0
2022,1,9,04:15:00,0.0
2022,1,9,04:30:00,0.0
2022,1,9,04:45:00,0.0
2022,1,9,05:00:00,0.0
2022,1,9,05:15:00,0.0
2022,1,9,05:30:00,0.0
2022,1,9,05:45:00,0.0
2022,1,9,06:00:00,0.0
2022,1,9,06:15:00,0.0
2022,1,9,06:30:00,0.0
2022,1,9,06:45:00,0.0
2022,1,9,07:00:00,0.0
2022,1,9,07:15:00,0.0
2022,1,9,07:30:00,0.0
2022,1,9,07:45:00,0.0
2022,1,9,08:00:00,0.0
2022,1,9,08:15:00,0.0
2022,1,9,08:30:00,0.0
2022,1,9,08:45:00,0.0
2022,1,9,09:00:00,0.0
2022,1,9,09:15:00,0.0
2022,1,9,09:30:00,0.0
2022,1,9,09:45:00,0.0
2022,1,9,10:00:00,0.0
2022,1,9,10:15:00,0.0
2022,1,9,10:30:00,0.0
2022,1,9,10:45:00,0.0
2022,1,9,11:00:00,0.0
2022,1,9,11:15:00,0.0
2022,1,9,11:30:00,0.0
2022,1,9,11:45:00,0.0
2022,1,9,12:00:00,0.0
2022,1,9,12:15:00,0.0
2022,1,9,12:30:00,0.0
2022,1,9,12:45:00,0.0
2022,1,9,13:00:00,0.0
2022,1,9,13:15:00,0.0
2022,1,9,13:30:00,0.0
2022,1,9,13:45:00,0.0
2022,1,9,14:00:00,0.0
2022,1,9,14:15:00,0.0
2022,1,9,14:30:00,0.0
2022,1,9,14:45:00,0.0
2022,1,9,15:00:00,0.0
2022,1,9,15:15:00,0.0
2022,1,9,15:30:00,0.0
2022,1,9,15:45:00,0.0
2022,1,9,16:00:00,0.0
2022,1,9,16:15:00,0.0
2022,1,9,16:30:00,0.0
2022,1,9,16:45:00,0.0
2022,1,9,17:00:00,0.0
2022,1,9,17:15:00,0.0
2022,1,9,17:30:00,0.0
2022,1,9,17:45:00,0.0
2022,1,9,18:00:00,0.0
2022,1,9,18:15:00,0.0
2022,1,9,18:30:00,0.0
2022,1,9,18:45:00,0.0
2022,1,9,19:00:00,0.0
2022,1,9,19:15:00,0.0
2022,1,9,19:30:00,0.0
2022,1,9,19:45:00,0.0
2022,1,9,20:00:00,0.0
2022,1,9,20:15:00,0.0
2022,1,9,20:30:00,0.0
2022,1,9,20:45:00,0.0
2022,1,9,21:00:00,0.0
2022,1,9,21:15:00,0.0
2022,1,9,21:30:00,0.0
2022,1,9,21:45:00,0.0
2022,1,9,22:00:00,0.0
2022,1,9,22:15:00,0.0
2022,1,9,22:30:00,0.0
2022,1,9,22:45:00,0.0
2022,1,9,23:00:00,0.0
2022,1,9,23:15:00,0.0
2022,1,9,23:30:00,0.0
2022,1,9,23:45:00,0.0
2022,1,10,00:00:00,0.0
2022,1,10,00:15:00,0.0
2022,1,10,00:30:00,0.0
2022,1,10,00:45:00,0.0
2022,1,10,01:00:00,0.0
2022,1,10,01:15:00,0.0
2022,1,10,01:30:00,0.0
2022,1,10,01:45:00,0.0
2022,1,10,02:00:00,0.0
2022,1,10,02:15:00,0.0
2022,1,10,02:30:00,0.0
2022,1,10,02:45:00,0.0
2022,1,10,03:00:00,0.0
2022,1,10,03:15:00,0.0
2022,1,10,03:30:00,0.0
2022,1,10,03:45:00,0.0
2022,1,10,04:00:00,0.0
2022,1,10,04:15:00,0.0
2022,1,10,04:30:00,0.0
2022,1,10,04:45:00,0.0
2022,1,10,05:00:00,0.0
2022,1,10,05:15:00,0.0
2022,1,10,05:30:00,0.0
2022,1,10,05:45:00,0.0
2022,1,10,06:00:00,0.0
2022,1,10,06:15:00,0.0
2022,1,10,06:30:00,0.0
2022,1,10,06:45:00,0.0
2022,1,10,07:00:00,0.0
2022,1,10,07:15:00,0.0
2022,1,10,07:30:00,0.0
2022,1,10,07:45:00,0.0
2022,1,10,08:00:00,0.0
2022,1,10,08:15:00,0.0
2022,1,10,08:30:00,0.0
2022,1,10,08:45:00,0.0
2022,1,10,09:00:00,0.0
2022,1,10,09:15:00,0.0
2022,1,10,09:30:00,0.0
2022,1,10,09:45:00,0.0
2022,1,10,10:00:00,0.0
2022,1,10,10:15:00,0.0
2022,1,10,10:30:00,0.0
2022,1,10,10:45:00,0.0
2022,1,10,11:00:00,0.0
2022,1,10,11:15:00,0.0
2022,1,10,11:30:00,0.0
2022,1,10,11:45:00,0.0
2022,1,10,12:00:00,0.0
2022,1,10,12:15:00,0.0
2022,1,10,12:30:00,0.0
2022,1,10,12:45:00,0.0
2022,1,10,13:00:00,0.0
2022,1,10,13:15:00,0.0
